06021	1	13	438	474	497	538	499	465	494	607	747
06021	1	14	388	402	507	522	514	469	414	460	597
06021	1	15	265	321	345	386	411	458	425	376	423
06021	1	16	208	194	259	282	303	317	329	342	305
06021	1	17	104	138	108	135	159	180	199	239	224
06021	1	18	58	76	94	102	114	133	152	164	182
06021	2	1	595	688	876	989	1074	1152	952	1084	1054
06021	2	2	802	666	763	892	1123	1131	1094	1000	1060
06021	2	3	920	931	834	883	1040	1145	1178	1098	1070
06021	2	4	805	912	929	838	814	867	1022	1075	1033
06021	2	5	490	695	810	764	678	629	745	835	841
06021	2	6	505	625	816	885	836	789	765	796	861
06021	2	7	445	518	705	876	1003	969	793	787	838
06021	2	8	481	507	628	802	906	980	961	807	810
06021	2	9	512	512	554	626	761	851	959	977	845
06021	2	10	537	540	534	536	620	743	808	954	957
06021	2	11	526	554	581	537	563	622	725	860	963
06021	2	12	535	559	597	557	518	532	629	755	875
06021	2	13	449	489	524	599	570	509	519	604	705
06021	2	14	390	471	510	555	601	544	480	493	570
06021	2	15	313	334	401	447	456	513	476	463	459
06021	2	16	247	275	300	357	406	405	414	356	367
06021	2	17	148	197	186	228	267	279	274	313	286
06021	2	18	93	122	181	217	241	273	286	281	327
06023	1	1	3765	3797	3903	4167	4557	4656	3654	3733	3956
06023	1	2	4977	3814	3726	3958	4892	4778	4066	3693	3703
06023	1	3	5335	4821	3726	3694	4319	4691	4470	4035	3722
06023	1	4	5235	5307	4795	4234	4269	4464	5050	5273	4787
06023	1	5	4870	6210	6479	5605	4783	4738	5682	6438	6075
06023	1	6	3588	5011	5984	5580	4787	4722	4620	4485	5699
06023	1	7	2876	3844	5172	5054	5009	4793	3711	4622	4927
06023	1	8	2610	2893	3440	4462	5323	5198	4350	3769	4289
06023	1	9	2892	2485	2648	3460	4830	4849	4753	4380	3698
06023	1	10	2916	2624	2282	2503	3280	4534	5221	4830	4382
06023	1	11	2733	2706	2467	2296	2575	3500	4698	5202	4851
06023	1	12	2551	2476	2595	2312	2173	2495	3130	4650	5088
06023	1	13	2087	2304	2303	2415	2296	2237	2402	3019	4582
06023	1	14	1661	1645	1978	2083	2239	2102	1904	2241	2790
06023	1	15	1090	1250	1375	1555	1752	1950	1783	1721	1898
06023	1	16	707	761	883	1060	1295	1433	1511	1443	1335
06023	1	17	409	423	458	544	666	808	917	1070	1024
06023	1	18	260	295	312	345	410	509	620	725	861
06023	2	1	3793	3648	3777	4035	4406	4457	3456	3527	3761
06023	2	2	4546	3779	3602	3779	4631	4496	3786	3496	3625
06023	2	3	5019	4492	3684	3564	4094	4500	4353	3834	3526
06023	2	4	4978	5030	4612	4035	4017	4245	5005	5154	4704
06023	2	5	4677	5891	6303	5356	4514	4510	5593	6607	5817
06023	2	6	3363	4508	5626	5286	4580	4403	4015	4008	5066
06023	2	7	2811	3637	4750	4971	5232	4844	3612	4078	4385
06023	2	8	2630	2740	3260	4411	5381	5231	4396	3524	3642
06023	2	9	2751	2476	2621	3353	4623	4942	5069	4339	3381
06023	2	10	2923	2621	2346	2437	3088	4426	5273	5118	4354
06023	2	11	2799	2703	2509	2280	2510	3467	4695	5333	5140
06023	2	12	2319	2658	2702	2456	2360	2612	3167	4747	5313
06023	2	13	2058	2130	2406	2614	2535	2354	2420	3174	4534
06023	2	14	1473	1856	2137	2269	2549	2408	2187	2336	2932
06023	2	15	1184	1268	1612	1852	2059	2319	2124	2012	2100
06023	2	16	876	962	1073	1356	1693	1823	2002	1822	1700
06023	2	17	605	656	753	904	1109	1274	1373	1555	1427
06023	2	18	401	524	631	767	910	1159	1394	1504	1720
06025	1	1	3614	3604	4320	4819	5380	6682	5594	6628	6883
06025	1	2	4550	4157	4301	4603	5596	6349	6479	5551	7070
06025	1	3	4773	5018	4670	4725	5544	6610	6722	7424	7636
06025	1	4	3861	4713	4829	4637	5006	5942	6448	7235	7735
06025	1	5	2132	3212	4045	3922	3726	5046	5530	7037	7279
06025	1	6	1965	2804	3547	3970	4014	6088	5842	6478	7045
06025	1	7	1928	2205	2988	3628	4270	6520	6069	5991	6578
06025	1	8	1912	1976	2257	3118	3857	5896	6278	6023	6070
06025	1	9	2110	2042	2245	2518	3210	4765	5725	5933	6081
06025	1	10	1983	2101	2047	1965	2296	3636	4647	5331	5760
06025	1	11	1775	2094	2300	2074	2206	2923	3631	4497	5562
06025	1	12	1635	1814	2115	2050	2055	2292	2462	3519	4476
06025	1	13	1712	1691	1877	2168	2215	2223	2249	2358	3570
06025	1	14	1241	1568	1612	1792	1976	2042	1949	2292	2468
06025	1	15	819	1068	1320	1377	1425	1875	1994	1813	2110
06025	1	16	508	614	783	859	964	1123	1388	1692	1630
06025	1	17	259	307	341	434	540	656	763	959	1261
06025	1	18	138	176	226	272	335	409	476	569	820
06025	2	1	3611	3455	4156	4639	5178	6348	5276	6312	6654
06025	2	2	4450	4125	4135	4363	5257	6059	6218	5373	6838
06025	2	3	4678	5032	4615	4590	5320	6435	6607	6956	6973
06025	2	4	3932	4553	5008	4656	4851	5508	5884	6696	7328
06025	2	5	2731	3553	4091	3956	3764	3830	4098	5201	5983
06025	2	6	2293	2989	3805	4223	4252	4567	4278	4468	5466
06025	2	7	2145	2549	3215	3943	4631	5280	4642	4723	5143
06025	2	8	2126	2156	2619	3467	4155	5147	5201	4967	5304
06025	2	9	2274	2147	2330	2659	3409	4473	5178	5372	5526
06025	2	10	2130	2323	2237	2209	2636	3652	4433	5257	5688
06025	2	11	1825	2228	2374	2165	2339	2925	3524	4516	5607
06025	2	12	1580	1833	2223	2191	2250	2431	2691	3636	4827
06025	2	13	1327	1588	1849	2259	2374	2329	2385	2728	3902
06025	2	14	1018	1278	1523	1780	2107	2268	2266	2436	2937
