FIPS,P00_TF_T,P00_TM_T,NMR_TF0,NMR_TF5,NMR_TF10,NMR_TF15,NMR_TF20,NMR_TF25,NMR_TF30,NMR_TF35,NMR_TF40,NMR_TF45,NMR_TF50,NMR_TF55,NMR_TF60,NMR_TF65,NMR_TF70,NMR_TF75,NMR_TF80,NMR_TF85,NMR_TM0,NMR_TM5,NMR_TM10,NMR_TM15,NMR_TM20,NMR_TM25,NMR_TM30,NMR_TM35,NMR_TM40,NMR_TM45,NMR_TM50,NMR_TM55,NMR_TM60,NMR_TM65,NMR_TM70,NMR_TM75,NMR_TM80,NMR_TM85
35013,89304,86974,-0.05,-0.04,0.18,0.35,0.44,-0.04,-0.17,0.1,0.1,0.14,0.15,0.19,0.23,0.19,0.23,0.2,0.17,0.63,-0.06,-0.02,0.17,0.31,0.45,-0.01,-0.25,-0.01,0.07,0.1,0.14,0.18,0.21,0.23,0.28,0.29,0.17,0.44
35015,26325,25493,0,0.02,0.08,-0.05,-0.3,-0.17,0.17,0.08,0.04,0.01,0.05,0.16,0.02,0.03,-0.01,-0.01,-0.02,-0.19,-0.01,0.03,0.05,-0.06,-0.38,-0.3,0.14,0.09,0.11,0.1,0.07,0.05,0.12,0.07,0.06,0.05,-0.01,-0.05
35017,15865,15227,0.01,0.04,0.03,-0.06,-0.25,-0.26,0,0.1,0.17,0.11,0.17,0.25,0.29,0.22,0.14,0.16,0.08,0.64,-0.05,0.02,0.05,-0.07,-0.33,-0.33,-0.04,0.17,0.15,0.15,0.14,0.25,0.35,0.42,0.35,0.21,0.33,1.25
35019,2115,2594,-0.01,-0.03,0.02,-0.2,-0.44,-0.25,-0.25,0.12,0.01,0.1,-0.04,0.12,-0.09,-0.11,0.01,0.04,-0.15,0.38,-0.12,0.07,0.02,-0.09,0.07,0.2,0.36,0.7,0.37,0.24,0.23,0.12,0.16,0.11,0.14,-0.08,0.02,0.76
35021,394,408,0.13,-0.02,-0.31,-0.2,-0.88,-0.59,-0.28,0.35,-0.21,-0.07,-0.1,-0.23,-0.13,0.4,0.06,-0.01,-0.18,-0.36,-0.18,-0.19,-0.3,-0.11,-0.69,-0.64,-0.21,-0.45,0.13,-0.11,0.07,0,-0.02,0.3,0.14,0.31,-0.23,-0.34
35023,3003,3014,0.06,0.1,-0.02,-0.15,-0.44,-0.42,0.07,0.03,-0.11,-0.15,0.07,0.11,0.01,-0.02,0.06,0.01,0.22,-0.06,-0.04,0.01,0.02,-0.06,-0.54,-0.43,-0.14,-0.03,-0.11,0.01,-0.04,-0.04,0.01,-0.01,-0.24,0.6,-0.11,0.29
35025,27727,28115,-0.05,-0.05,-0.03,-0.14,-0.31,-0.24,-0.02,-0.08,-0.13,-0.12,-0.08,-0.03,-0.09,-0.09,-0.06,-0.04,-0.09,-0.15,-0.06,-0.08,-0.1,-0.11,-0.27,-0.21,0.13,0.01,-0.06,-0.1,-0.05,-0.02,-0.01,-0.04,-0.08,-0.04,-0.13,-0.07
35027,9873,9568,0.12,0.34,0.6,0.21,-0.25,0.19,0.81,0.6,0.75,0.54,0.88,0.96,1.28,1.11,0.46,0.21,-0.07,0.3,0.08,0.38,0.6,0.46,-0.13,0.08,0.4,0.53,0.45,0.57,0.87,0.92,1.02,1.53,0.9,0.44,-0.03,0.11
35028,9022,9238,0.13,0.34,0.32,-0.15,-0.67,-0.35,0.98,0.43,0.13,0.07,-0.1,-0.21,-0.34,-0.33,-0.26,-0.08,-0.05,0.3,0.16,0.27,0.29,-0.11,-0.68,-0.39,0.94,0.32,0.18,0.07,-0.08,-0.14,-0.32,-0.44,-0.33,-0.22,-0.14,0.18
35029,12823,12311,-0.05,0.17,0.51,0.24,-0.14,0.06,0.51,0.46,0.46,0.32,0.39,0.62,0.56,0.62,0.19,-0.05,-0.14,-0.23,0,0.21,0.45,0.29,-0.22,-0.15,0.6,0.49,0.42,0.51,0.47,0.59,0.96,1.07,0.77,0.18,-0.06,-0.26
35031,39515,37215,0.02,0.01,0.05,-0.03,-0.23,-0.1,0.1,0.05,0.05,0.04,0.04,0.03,-0.01,-0.03,-0.06,-0.05,-0.19,0.22,0.01,-0.03,0.08,0,-0.25,-0.14,0.11,0.06,0.08,0.02,0.06,0.06,0.08,-0.04,-0.04,0.01,0.12,0.41
35033,2552,2629,0.31,0.11,0.28,0.05,-0.36,-0.22,0.05,0.21,0.18,0.41,0.37,0.49,0.36,0.12,-0.01,0.23,-0.21,-0.18,0.38,0.15,0.33,0.2,-0.34,-0.38,0.12,0.38,0.22,0.21,0.39,0.24,0.65,0.15,0.25,0.26,-0.1,-0.04
35035,31399,31423,0.13,0.06,0.04,-0.02,-0.02,0.06,0.06,0,0.09,0.13,0.13,0.25,0.3,0.2,0.2,0.07,0.04,0.47,0.11,0.09,0.03,0.03,0.02,0.09,-0.16,-0.09,0.04,0.03,0.05,0.19,0.33,0.41,0.26,0.13,0.11,0.16
35037,5206,4942,-0.05,-0.05,-0.05,-0.15,-0.48,-0.38,0.12,-0.05,0.03,-0.09,-0.02,-0.08,0.13,0.07,-0.04,-0.06,0.01,-0.02,-0.06,-0.02,-0.02,-0.12,-0.5,-0.46,0.04,0.04,-0.03,0,-0.04,0.06,0.01,0.18,0.11,0.26,-0.03,-0.08
35039,20867,20625,-0.04,0.05,0.02,-0.07,-0.18,-0.01,0.11,0.13,0.1,0.16,0.13,0.21,0.12,0.13,-0.06,-0.03,0.05,0.49,-0.03,0.01,0.09,-0.03,-0.16,-0.04,0.32,0.15,0.16,0.16,0.14,0.17,0.15,0.2,0.07,0.06,-0.02,0.54
35041,9187,8948,-0.03,-0.08,0.05,0.41,0.53,-0.35,-0.43,0,0.07,0.03,0.01,-0.05,0.05,0.01,-0.1,-0.05,-0.35,-0.47,-0.05,-0.11,0.09,0.33,0.57,-0.31,-0.39,-0.08,-0.05,-0.06,0.04,0.05,-0.04,0.1,0.04,0.01,-0.23,-0.45
35043,45953,44171,0.09,0.3,0.15,0.02,-0.11,0.33,0.73,0.31,0.24,0.25,0.3,0.4,0.39,0.37,0.27,0.21,0.16,0.52,0.1,0.28,0.16,0.05,-0.18,0.26,0.86,0.4,0.22,0.21,0.26,0.34,0.46,0.42,0.38,0.31,0.12,0.23
35045,58004,57496,0.05,0.1,0.09,0,-0.23,-0.07,0.26,0.19,0.13,0.07,0.09,0.11,0.12,0.06,0.07,0.06,-0.02,0.15,0.05,0.14,0.13,0.05,-0.23,-0.02,0.34,0.2,0.17,0.09,0.09,0.07,0.13,0.14,0.01,0.09,0.09,0.24
35047,15322,14957,0.02,0.09,0.13,0.21,0.02,-0.14,0,0.08,0.11,0.09,0.15,0.27,0.17,0.04,0.13,0.04,-0.02,0.35,0.02,0.1,0.05,0.14,-0.04,-0.28,-0.1,0.13,0.22,0.19,0.17,0.19,0.16,0.38,0.2,0.08,0.32,1
35049,66180,64042,0.06,0.19,0.18,0.06,0.03,0.28,0.49,0.39,0.28,0.24,0.21,0.23,0.17,0.12,0.08,0.03,0.07,0.59,0.05,0.2,0.2,0.17,0.1,0.26,0.49,0.37,0.23,0.2,0.16,0.14,0.21,0.13,0.12,0.08,0.01,0.23
35051,6600,6662,0.21,0.19,0.4,0.15,-0.15,-0.07,0.51,0.5,0.7,0.9,0.98,1.03,0.8,0.74,0.44,0.1,-0.1,-0.3,0.16,0.32,0.36,0.26,0.01,0.03,0.51,0.45,0.99,0.94,1.28,1.32,1.49,1.73,0.91,0.72,0.25,-0.25
35053,8988,9362,0.06,0.17,0.14,0.14,0.1,-0.12,0.05,0.03,0.19,0.1,0.15,0.15,0.17,0.18,0.14,0.04,0,0.39,0.05,0.02,0.29,0.44,0.22,-0.14,-0.15,0.04,0.07,0.21,0.11,0.22,0.28,0.14,0.18,0.18,-0.03,0.97
35055,15284,14847,0,0.12,0.22,-0.07,-0.26,-0.04,0.53,0.33,0.27,0.29,0.36,0.32,0.37,0.2,0.01,0.19,0.12,0.74,0.07,0.08,0.14,0,-0.25,-0.01,0.52,0.46,0.34,0.35,0.29,0.25,0.39,0.26,0.18,0.01,0.31,1.44
35057,8250,8803,0.18,1.07,0.87,0.27,-0.23,0.17,1.37,0.81,0.58,0.55,0.43,0.55,0.52,0.41,0.16,0.2,0.03,-0.11,0.09,0.98,0.93,0.24,-0.03,0.3,1.85,1.27,0.89,0.48,0.46,0.75,0.54,0.41,0.22,0.21,0,-0.15
35059,2104,2060,0.08,0.01,0.03,-0.15,-0.52,-0.26,0.35,0.02,0.06,0.06,-0.06,-0.05,0.06,0.05,0.07,-0.13,0.06,-0.3,0.13,0.07,0,0,-0.55,-0.26,0.32,0.19,0.12,0.15,-0.03,-0.04,0.16,0.09,-0.07,0.01,0.13,-0.03
35061,32966,33504,0.07,0.44,0.43,0.18,-0.02,0.22,0.82,0.51,0.31,0.26,0.3,0.34,0.38,0.3,0.2,0.17,0.06,0.37,0.14,0.51,0.51,0.24,-0.01,0.3,0.83,0.51,0.33,0.27,0.28,0.3,0.36,0.3,0.28,0.21,0.24,0.39
36001,152499,141853,0.05,0.01,0,0.22,0.44,-0.07,-0.27,-0.1,-0.05,-0.03,-0.04,-0.05,-0.07,-0.05,-0.04,0,0.02,-0.04,0.06,0.02,0.01,0.21,0.36,-0.1,-0.26,-0.11,-0.04,-0.03,-0.04,-0.04,-0.05,-0.08,-0.06,-0.04,-0.01,-0.07
36003,24860,25047,0.04,0.01,0.09,0.37,0.21,-0.58,-0.35,0.06,0.02,-0.02,0,-0.01,-0.03,-0.04,-0.06,-0.09,-0.03,-0.11,0.03,0.08,0.07,0.45,0.35,-0.61,-0.47,0.09,0.09,0.03,0.03,0,0.05,0.02,0,-0.07,-0.02,-0.16
36005,719650,642458,0.01,-0.05,-0.06,0.04,0.2,0.23,0.05,-0.07,-0.07,-0.08,-0.08,-0.09,-0.1,-0.14,-0.16,-0.13,-0.14,-0.2,0.01,-0.05,-0.06,0.04,0.13,0.07,0,-0.09,-0.08,-0.06,-0.04,-0.06,-0.06,-0.14,-0.16,-0.14,-0.18,-0.23
36007,102985,97078,0.04,-0.03,-0.07,0.13,0.2,-0.28,-0.32,-0.15,-0.1,-0.06,-0.09,-0.08,-0.07,-0.06,-0.05,-0.01,0,0.01,0.04,-0.05,-0.07,0.05,0.12,-0.27,-0.3,-0.16,-0.11,-0.07,-0.07,-0.1,-0.08,-0.09,-0.07,-0.04,-0.01,0.03
36009,42692,41375,0.07,0,0.03,0.01,-0.16,-0.33,-0.16,0.05,0,0.01,-0.02,-0.01,0,-0.03,-0.05,-0.04,-0.01,0.05,0.03,0.06,0.02,-0.01,-0.24,-0.35,-0.14,0.08,0.09,0.03,0.02,0.04,0.06,0.02,-0.02,-0.01,-0.12,-0.12
36011,40042,41529,0.07,0.02,0,-0.06,-0.28,-0.25,-0.06,-0.04,0,-0.02,-0.03,-0.07,0.01,-0.02,-0.04,-0.02,-0.01,-0.05,0.08,0.04,-0.03,-0.09,-0.15,-0.05,0.08,-0.02,-0.08,-0.07,-0.06,-0.04,-0.02,-0.02,-0.02,0,-0.02,-0.08
36013,71027,68366,0.03,0.04,0.02,0.08,-0.06,-0.31,-0.21,0,-0.01,-0.03,-0.04,-0.02,-0.03,-0.04,-0.03,0,0.01,-0.06,0.07,0.06,0.01,0.04,-0.04,-0.29,-0.2,0,0,0,0,-0.01,-0.01,-0.06,-0.04,-0.01,-0.01,-0.03
36015,45512,45140,0.06,0.02,-0.04,-0.1,-0.2,-0.24,-0.12,-0.03,-0.05,-0.06,-0.09,-0.09,-0.11,-0.08,-0.03,-0.04,-0.06,-0.09,0.06,-0.01,-0.07,-0.07,-0.14,-0.19,-0.08,-0.03,-0.01,-0.05,-0.05,-0.09,-0.1,-0.06,-0.06,0.02,-0.1,-0.14
36017,26031,25498,0.09,0.09,0.02,-0.13,-0.44,-0.23,0.05,0,-0.01,-0.02,-0.02,-0.03,0.04,-0.02,-0.03,0.01,0.11,0.06,0.09,0.06,0.01,-0.06,-0.4,-0.23,0.03,0.05,0.02,-0.05,-0.02,0.03,0.03,0.03,0.01,0.12,0.03,0.04
36019,38816,41396,0.04,-0.11,-0.15,0.04,0.18,-0.36,-0.43,-0.16,-0.13,-0.07,-0.07,-0.05,-0.03,-0.02,-0.02,-0.07,-0.02,-0.06,0.04,-0.1,-0.16,-0.01,0.34,-0.11,-0.35,-0.26,-0.2,-0.15,-0.09,-0.08,-0.04,-0.07,-0.05,-0.06,-0.1,-0.14
36021,31598,31667,0.09,0.14,0,-0.15,-0.37,-0.19,0.09,0.09,0.02,0,0.01,0.04,0.02,0.04,-0.06,-0.06,-0.08,0.03,0.12,0.15,0.03,0.08,-0.32,-0.31,0.07,0.07,0.06,0.02,0,0.05,0.06,0.13,0.04,-0.05,-0.01,-0.05
36023,24897,23538,-0.01,-0.03,-0.06,0.44,0.59,-0.48,-0.47,-0.08,-0.03,-0.05,-0.04,-0.04,-0.04,-0.06,-0.06,0.03,0.06,-0.01,0.05,-0.02,-0.04,0.2,0.41,-0.37,-0.39,-0.08,-0.01,-0.01,-0.07,0,-0.03,-0.06,-0.05,-0.01,0.02,-0.08
36025,24294,23798,0.13,0.11,0,0.04,-0.3,-0.41,0,0.06,0.08,0.05,0.09,0.12,0.23,0.13,0.07,0.02,0.01,0.23,0.11,0.05,0.08,0.13,-0.25,-0.53,-0.16,0.12,0.09,0.07,0.13,0.17,0.24,0.29,0.21,0.09,0,0.13
36027,139179,141466,0.1,0.13,0.08,0.16,0.05,-0.2,0.03,0.14,0.07,0,-0.05,-0.05,-0.08,-0.03,0.01,0.03,0.02,-0.04,0.1,0.14,0.08,0.16,0.09,-0.14,-0.03,0.07,-0.01,-0.03,-0.06,-0.07,-0.12,-0.09,-0.05,0,-0.05,-0.04
36029,490414,455948,0.04,-0.01,-0.03,-0.04,0,-0.1,-0.14,-0.07,-0.04,-0.03,-0.05,-0.06,-0.06,-0.05,-0.05,-0.01,-0.01,-0.05,0.03,-0.01,-0.04,-0.03,-0.03,-0.13,-0.14,-0.07,-0.04,-0.02,-0.04,-0.05,-0.07,-0.08,-0.07,-0.03,-0.04,-0.05
36031,18660,20371,0.07,0.06,0.1,-0.04,-0.32,-0.13,0.07,0.09,0.07,0.06,0.04,0.09,0.07,0.07,0.09,0.08,0.04,0.32,0.03,0.04,0.03,-0.03,-0.16,0.13,0.22,0,-0.01,-0.01,-0.01,0.04,0.09,0.16,0.14,0.06,0.01,0.42
36033,23008,28554,0.07,0.15,0.1,-0.03,-0.29,-0.22,0.08,0.04,0.05,0.04,0,-0.01,-0.02,0,0.06,0,0.01,0.02,0.1,0.08,0.09,0.08,0.38,0.33,0.39,0.19,0.06,0,0.04,0.02,0.07,0.05,0,0,-0.01,0.02
36035,27757,27249,0.04,0.08,0.04,-0.06,-0.31,-0.19,0.09,0.02,0.06,0,-0.02,-0.01,0.03,-0.01,0.02,0.01,-0.1,-0.12,0.04,0.09,0.09,0.01,-0.32,-0.22,0.15,0.17,0.1,0.04,0.04,0.01,0.03,0.05,-0.02,0.07,-0.04,-0.21
36037,30105,29513,0.01,0.03,0.02,-0.11,-0.34,-0.24,0.05,0.03,-0.01,-0.06,-0.08,-0.08,-0.09,-0.08,-0.06,0.01,0.01,-0.07,0.03,0.02,-0.01,-0.09,-0.27,-0.2,0.04,0.07,0.04,-0.03,-0.05,-0.05,-0.09,-0.04,-0.05,0.05,0.18,-0.04
36039,23203,25088,0.15,0.12,0.1,-0.06,-0.32,-0.11,0.19,0.09,0.11,0.06,0.08,0.14,0.15,0.08,0.04,0,-0.04,-0.11,0.14,0.17,0.12,0.3,0.58,-0.11,-0.22,-0.12,0.07,0.06,0.05,0.12,0.22,0.11,0.17,0.07,-0.04,-0.16
36041,2680,2708,0.07,0.28,0.17,-0.02,-0.53,-0.11,0.02,0.15,0.13,0.26,0.19,0.17,0.13,0.04,-0.12,0.03,-0.1,-0.25,0.34,0.05,0.1,0.08,-0.46,-0.36,-0.01,0.07,0.12,0.23,0.22,0.21,0.33,0.32,-0.01,-0.1,0.08,0.42
36043,32959,31347,0.08,0.1,0.03,-0.02,-0.26,-0.33,-0.03,0.02,0.03,0.01,-0.01,-0.01,-0.02,0,-0.02,0.01,-0.05,-0.13,0.11,0.09,-0.02,-0.01,-0.25,-0.3,-0.03,0.06,0.01,-0.03,-0.02,0.01,0,0.02,0,-0.02,-0.02,-0.16
36045,53880,58629,0,-0.16,-0.18,-0.14,-0.03,0.04,-0.14,-0.14,-0.11,-0.12,-0.08,-0.05,-0.05,-0.02,-0.02,0.01,-0.01,-0.04,-0.04,-0.15,-0.17,-0.07,0.56,0.1,-0.34,-0.18,-0.16,-0.15,-0.1,-0.05,-0.01,-0.02,-0.04,0.02,-0.03,0
36047,1306640,1181871,-0.05,-0.12,-0.09,0,0.13,0.25,0.04,-0.11,-0.11,-0.09,-0.05,-0.09,-0.04,-0.11,-0.12,-0.13,-0.19,-0.3,-0.05,-0.13,-0.09,0.01,0.1,0.18,0.04,-0.12,-0.11,-0.1,-0.06,-0.11,-0.05,-0.12,-0.15,-0.15,-0.21,-0.33
36049,13554,13492,0.02,0.06,0.04,-0.08,-0.4,-0.23,0.03,-0.02,0.01,-0.01,-0.02,0.02,-0.03,0.06,0.02,-0.04,0.03,-0.06,0.02,-0.02,0.02,-0.08,-0.41,-0.26,0,0.04,0,0.05,-0.02,0.06,0,0.03,-0.01,0.03,-0.08,-0.1
36051,31327,32035,0.05,0.06,0,0.45,0.55,-0.51,-0.44,-0.01,-0.03,-0.07,-0.06,-0.12,-0.07,-0.11,-0.13,-0.04,-0.05,-0.01,0.02,0.07,0.02,0.15,0.3,-0.21,-0.17,0.11,0.08,0.06,0.01,-0.04,-0.1,-0.12,-0.15,-0.13,-0.09,-0.23
36053,35179,34274,0.07,0.03,0.04,0.34,0.05,-0.52,-0.26,0.1,0.05,-0.01,-0.03,-0.01,-0.06,-0.02,-0.03,-0.04,-0.04,0,0.02,0.03,0.06,0.23,0.02,-0.53,-0.29,0.09,0.03,0.02,-0.01,0,-0.06,0.01,-0.05,-0.04,0,0.04
36055,377169,355723,0.03,-0.01,-0.04,0,0.08,-0.01,-0.08,-0.07,-0.05,-0.04,-0.06,-0.09,-0.1,-0.08,-0.04,0.03,0.06,0.12,0.01,-0.02,-0.03,0.04,0.07,-0.07,-0.12,-0.06,-0.05,-0.03,-0.06,-0.09,-0.13,-0.12,-0.1,0,0.03,0.14
36057,25813,23829,0.04,0.02,-0.04,-0.12,-0.28,-0.15,-0.01,-0.05,-0.06,-0.01,-0.05,-0.04,-0.03,0.04,-0.03,0.03,0,-0.03,0.06,0.01,-0.04,-0.14,-0.29,-0.22,-0.01,0,-0.04,-0.02,-0.03,-0.01,-0.01,-0.04,0.01,-0.03,-0.01,0
36059,685306,644616,0.04,0.07,0.12,0.05,-0.12,-0.1,0.04,0.16,0.13,0.05,-0.02,-0.08,-0.13,-0.17,-0.15,-0.1,-0.05,0.2,0.03,0.06,0.13,0.07,-0.08,-0.13,-0.05,0.06,0.1,0.05,0,-0.08,-0.14,-0.19,-0.23,-0.17,-0.16,-0.02
36061,804978,741765,-0.19,-0.3,-0.2,0.11,1.06,1.28,0.23,-0.24,-0.27,-0.21,-0.15,-0.14,-0.12,-0.15,-0.18,-0.17,-0.21,-0.31,-0.2,-0.31,-0.2,0.03,0.72,1.24,0.46,-0.12,-0.23,-0.22,-0.17,-0.16,-0.16,-0.2,-0.23,-0.22,-0.26,-0.37
36063,112205,105974,0.03,0.02,-0.02,-0.03,-0.14,-0.17,-0.05,0.02,0,-0.01,-0.02,-0.04,-0.05,-0.04,-0.03,-0.03,-0.05,-0.12,0.02,0.02,-0.01,-0.03,-0.19,-0.21,-0.03,0.06,0.02,0.03,0,-0.03,-0.05,-0.06,-0.06,-0.04,-0.09,-0.1
36065,117813,117874,0.06,-0.06,-0.08,-0.08,-0.17,-0.25,-0.18,-0.11,-0.08,-0.07,-0.05,-0.06,-0.07,-0.06,-0.06,0,0,0.01,0.04,-0.06,-0.07,-0.05,-0.11,-0.2,-0.21,-0.15,-0.09,-0.06,-0.06,-0.06,-0.06,-0.07,-0.06,-0.01,-0.01,0.01
